artifact;repository
io.camunda:zeebe-protocol-impl;unknown
io.camunda:zeebe-cluster-topology;unknown
io.camunda.migration:migration-api;unknown
io.camunda:zeebe-scheduler;unknown
io.camunda:zeebe-gateway-rest;unknown
io.bitbucket.motov-sw:motov-sdk-ad-dev;unknown
io.bitbucket.yxin47:pda;unknown
io.caerulus.ads:admob-mediation-adapter;unknown
io.bluebank.braid:braid-standalone-server;unknown
io.bluebank.braid:braid-core;unknown
io.bitbucket.android-universum:arkhitekton-testing;unknown
io.bitsensor.plugins:bitsensor-servlet-plugin;unknown
io.bitbucket.supportomateinc:restcomm-connect.ussd;unknown
io.atlassian.json-schemagen:json-schemagen;unknown
io.bitbucket.android-universum:testing;unknown
io.bitbucket.supportomateinc.media:components;unknown
io.axway.alf:alf-benchmark;unknown
io.atlassian:kadai-config_2.12;unknown
io.bitbucket.yxin47:bar;unknown
io.bitbucket.upperlimit-public:GWT-DevMode-server.interface;unknown
io.atlassian:kadai-logging-core_2.10;unknown
io.bitbucket.supportomateinc.media.hardware:mobicents-dahdi;unknown
io.bitsensor.plugins:bitsensor-aspectj;unknown
io.bitbucket.supportomateinc.media.resources:tones;unknown
io.asgardeo:asgardeo-android;unknown
io.bitsensor:lib-privacy;unknown
io.bitbucket.gofrank:bolttech-idp-deployment;unknown
io.bitbucket.pankajkumar2910:toastmaster;unknown
io.bitbucket.manojmiyani99:vpn;unknown
io.atlassian.aws-scala:aws-scala-swf-akka_2.10;unknown
io.bitbucket.hariramkc:codesdk;unknown
io.atlassian:kadai-all_2.11;unknown
io.atlassian:kadai-concurrent_2.10;unknown
io.atlassian.aws-scala:aws-scala_2.12;unknown
io.bitbucket.upperlimit-public:GWT-DevMode-server.internal;unknown
io.atlassian.aws-scala:aws-scala-s3_2.11;unknown
io.bitbucket.upperlimit-public:GWT-DevMode-server.impl.embedded.shared;unknown
io.atlassian.fugue:fugue-scala;unknown
io.bitbucket.upperlimit-public:GWT-DevMode-server.impl.Cargo.installed.Jetty11.jakarta;unknown
io.baratine:api;unknown
io.bitbucket.supportomateinc.protocols.stream:api;unknown
io.automauto.sdk:automauto_android_sdk;unknown
io.bitsensor.plugins:bitsensor-http;unknown
io.bitbucket.supportomateinc.smpp:bootstrap;unknown
io.bitbucket.5faces:common-cloud-server;unknown
io.bitbucket.supportomateinc:restcomm-connect.telephony.api;unknown
io.bitbucket.5faces:common-structure-server;unknown
io.atlassian:kadai-concurrent_2.12;unknown
io.bugtags.library:rewrite-agent;unknown
io.bitbucket.sdevani92:Ads-Test;unknown
io.atlassian.aws-scala:aws-scala-s3_2.10;unknown
io.bitbucket.supportomateinc:restcomm-connect.fax;unknown
io.bitbucket.n47.aem.aem-vanity-url-manager:aem-vanity-url-manager.core;unknown
io.bitbucket.upperlimit-public:GWT-DevMode-server.impl.Cargo.shared;unknown
io.bitbucket.supportomateinc.media.resources:dtmf;unknown
io.atlassian.aws-scala:aws-scala-sns_2.10;unknown
io.bitsensor.plugins:bitsensor-its-collector;unknown
io.bitbucket.supportomateinc:restcomm-connect.tts.acapela;unknown
io.bitbucket.vfddevteam:strapi-java-sdk;unknown
io.bitbucket.gofrank:authmodule-parent;unknown
io.bitbucket.parish-softwares-pvt-ltd:onePay;unknown
io.bitbucket.android-universum:logger;unknown
io.bitbucket.supportomateinc.protocols.stream:stream-parent;unknown
io.bitbucket.5faces:common-entity-server;unknown
io.bitbucket.5faces:common-location-server;unknown
io.arkx.framework:arkx-enum-starter;unknown
io.arkx.framework:arkx-enum-starter-conversion;unknown
io.arkx.framework:arkx-cloud;unknown
io.arkx.framework:arkx-framework;unknown
io.arkx.framework:arkx-dependencies;unknown
io.arkx.framework:arkx-data-db-product-mariadb;unknown
io.arkx.framework:arkx-data-db-product-doris;unknown
io.arkx.framework:arkx-commons-webmvc;unknown
io.arkx.framework:arkx-data-db-product-kingbase;unknown
io.arkx.framework:arkx-boot-starter;unknown
io.arkx.framework:arkx-boot;unknown
io.arrow-kt:arrow-analysis-java-gradle-plugin;unknown
io.arkx.framework:arkx-commons-core;unknown
io.arrow-kt:arrow-analysis-types-mingwx64;unknown
io.arkx.framework:arkx-commons-xss;unknown
io.arkx.framework:arkx-data-mybatis-locker-test;unknown
io.arkx.framework:arkx-data-mybatis-test;unknown
io.arkx.framework:arkx-commons-concurrent;unknown
io.arkx.framework:arkx-commons-swagger;unknown
io.arkx.framework:arkx-data-db-product-elasticsearch;unknown
io.arkx.framework:arkx-data-db-product-dm;unknown
io.arkx.framework:arkx-commons-encrypt;unknown
io.arkx.framework:arkx-commons-bom;unknown
io.arrow-kt:arrow-analysis-common;unknown
io.arkx.framework:arkx-data;unknown
io.arkx.framework:arkx-data-db-core;unknown
io.arrow-kt:arrow-analysis-laws-iosx64;unknown
io.arkx.framework:arkx-data-db-product-oracle;unknown
io.arkx.framework:arkx-commons-oss;unknown
io.arkx.framework:arkx-data-db-product-mysql;unknown
io.arkx.framework:arkx-data-db-product-highgo;unknown
io.arrow-kt:arrow-analysis-laws-jvm;unknown
io.arkx.framework:arkx-commons-seata;unknown
io.arkx.framework:arkx-data-db-product-sqlserver;unknown
io.arkx.framework:arkx-data-mybatis;unknown
io.arenadata.vertx:vertx-kafka-client;unknown
io.arkx.framework:arkx-data-db-register-product;unknown
io.arkx.framework:arkx-data-db-product-db2;unknown
io.arkx.framework:arkx-data-db-product-gbase;unknown
io.arkx.framework:arkx-data-db-product;unknown
io.arkx.framework:arkx-data-jdbc;unknown
io.arkx.framework:arkx-data-db-product-mongodb;unknown
io.arkx.framework:arkx-boot-dependencies;unknown
io.arkx.framework:arkx-enum-starter-scanner;unknown
io.arkx.framework:arkx-data-db-product-postgresql;unknown
io.arkx.framework:arkx-data-db-product-openguass;unknown
io.arkx.framework:arkx-data-common;unknown
io.arkx.framework:arkx-data-db-product-tdengine;unknown
io.arkx.framework:arkx-sidecar;unknown
io.arkx.framework:arkx-data-db-product-oscar;unknown
io.arkx.framework:arkx-commons-websocket;unknown
io.arkx.framework:arkx-enum-core;unknown
io.arkx.framework:arkx-commons-datasource;unknown
io.arkx.framework:arkx-parent;unknown
io.arkx.framework:arkx-data-db-product-starrocks;unknown
io.arkx.framework:arkx-cosyui;unknown
io.arkx.framework:arkx-ip2region-starter;unknown
io.arkx.framework:arkx-commons-security;unknown
io.arkx.framework:arkx-data-db-product-sybase;unknown
io.arkx.framework:arkx-data-db-product-clickhouse;unknown
io.arkx.framework:arkx-data-db-product-hive;unknown
io.arkx.framework:arkx-data-jpa;unknown
io.arkx.framework:arkx-performance-monitor;unknown
io.arkx.framework:arkx-commons-feign;unknown
io.arkx.framework:arkx-data-db;unknown
io.arkx.framework:arkx-data-db-product-oceanbase;unknown
io.arkx.framework:arkx-quartz;unknown
io.arkx.framework:arkx-preloader;unknown
io.arkx.framework:arkx-spring;unknown
io.arkx.framework:arkx-commons-uid-generator;unknown
io.arkx.framework:arkx-data-db-product-greenplum;unknown
io.arkx.framework:arkx-core;unknown
io.arkx.framework:arkx-commons;unknown
io.arkx.framework:arkx-data-db-product-sqlite;unknown
io.afu:utils;unknown
io.apptik.comm:jus-okhttp;unknown
io.afu:common;unknown
io.agentscope:agentscope-distribution;unknown
io.apptik.comm:jus-android-rx;unknown
io.antmedia.app:ConsoleApp;unknown
io.aiactiv.sdk:aiactivSDK-tests;unknown
io.aiactiv.sdk:aiactivSDK;unknown
info.kwarc.mmt:mmt-informal;unknown
in.bank.sbi.sbiepay:sbiepay_java_sdk;unknown
im.dart.boot:dart-boot-crawler-html;unknown
io.9tiger:db2rest-api;unknown
info.android15.nucleus:nucleus-parent;unknown
info.silin:an10na;unknown
im.dart.boot:dart-boot-spring-web-secret;unknown
im.dart.boot:dart-boot-plugin-ssh;unknown
in.fullstacksolutions:ms-base-sb1;unknown
im.oen.game:oen-game-toolset-parent;unknown
in.clouthink.daas:daas-audit;unknown
ink.rayin:rayin-htmladapter-base;unknown
io.aalam.common:aalam-common;unknown
in.kudosfinance.android:api;unknown
im.shs:tick-wechat-starters;unknown
in.clouthink.daas:daas-edm-push;unknown
info.guardianproject:geoip;unknown
im.qingtui.qbee.open:qbee-op-audit;unknown
im.dart.boot:dart-boot-plugin-ip;unknown
im.dart.boot:dart-boot-plugin-tts-jacob;unknown
im.dart.boot:dart-boot-plugin-mq;unknown
in.virit.ws:jbang-starter;unknown
in.kudosfinance.android:kudos-config;unknown
info.knigoed.isbn:isbn-check;unknown
im.dart.boot:dart-boot-plugin-push;unknown
ink.huaxun:sedum-security;unknown
ink.icoding:smart-mybatis;unknown
im.shs:tick-sms;unknown
in.clouthink.daas:daas-es-api;unknown
im.dart.boot:dart-boot-spring-web-limit;unknown
in.org.quicko.sheet:core;unknown
info.ankin.projects:jgit-cli;unknown
im.shs:tick-core;unknown
ink.huaxun:sedum-authority;unknown
com.mobiera.commons:stats-api;unknown
com.mzlion:easy-okhttp;unknown
icu.easyj.boot:easyj-spring-boot-dependencies;unknown
fun.pplm.framework.poplar:poplar-common-util;unknown
hu.bme.mit.theta:theta-cat;unknown
geronimo:geronimo-test-ddbean;unknown
group.phorus:service-commons;unknown
hu.bme.mit.theta:theta-common;unknown
icu.easyj.boot:easyj-spring-boot-starter-sdk-ocr-tencent;unknown
icu.zhhll:tools-java;unknown
hudson.plugins.jdepend:jdepend;unknown
fun.krinsiman.llm:llm-agent-embedding-doubao;unknown
geronimo:geronimo-javamail-transport;unknown
hudson.plugins:jboss;unknown
fun.mortnon:flyrafter;unknown
geronimo:system-database;unknown
gov.nih.ncats:molwitch-cdk;unknown
ga.babababa:booster-common;unknown
gov.sandia.foundry:cognitive-foundry;unknown
fun.xiaohoudezhouzhou:zzutils-document;unknown
group.flyfish.oauth:oauth-sync;unknown
gov.hhs.aspr.ms:util;unknown
icu.easyj:easyj-web-core;unknown
hk.advanpro.android:advanpro-cloud-api;unknown
fr.inrae.toulouse.metexplore:met4j-toolbox;unknown
fr.xebia.web:xebia-servlet-extras;unknown
fun.duoge:excel;unknown
fr.kumamushi:wallium-db;unknown
fr.ird.observe:client-datasource-editor-api;unknown
fr.ird.observe:toolkit-persistence;unknown
fr.irun:testy-box;unknown
fr.manastria:jUtilities;unknown
fr.inria.gforge.spoon:spoon-examples;unknown
fr.irit.smac.lib.contrib:xtend-contrib;unknown
fr.ird.observe:toolkit-persistence-test;unknown
fr.inria.eventcloud:eventcloud-parent;unknown
foxtrot.foxtrot:foxtrot;unknown
fun.edoc:edoc-starter;unknown
fr.ird.observe.toolkit:eugene-templates-extension;unknown
fr.ird.observe:client-datasource-editor-ps-validation;unknown
fr.irit.melodi.semantic-web:sparql-lib;unknown
fr.lirmm.graphik:integraal-forward-chaining;unknown
eu.xenit.care4alf:care4alf-5x;unknown
fr.ird.observe:core-api-dto-validation-templates;unknown
fr.isee-u.safer:android-participants;unknown
fr.lirmm.graphik:integraal-component;unknown
fr.cenotelie.commons.eclipse:fr.cenotelie.commons.feature;unknown
fr.natsystem:natjet;unknown
foundation.icon:javaee-integration-test;unknown
eu.agrosense.server:storage-api;unknown
eu.enact-horizon:apm-ztp;unknown
eu.agrosense.client:menu;unknown
eu.agrosense.client:lib-xml;unknown
es.prodevelop:es.prodevelop.pui9.docgen.bo;unknown
eu.europa.ec.digit.preservation:storage-api;unknown
eu.balzo.auth-droid:google-core;unknown
eu.bandm.tools:metatools-location;unknown
engineering.swat:java-watch;unknown
es.jlarriba:jrmapi;unknown
eu.agrosense.apps:activity;unknown
ee.omnifish:transact-cdi-beans;unknown
eu.future-earth.gwt:ftr-gwt-library-tags;unknown
es.prodevelop:es.prodevelop.pui9.model.dao;unknown
es.prodevelop:es.prodevelop.pui9.dashboards.web;unknown
ee.datel:tracking-receiver;unknown
eu.future-earth:ftr-gwt-date-extra;unknown
es.ucm.fdi.grasia.faerie.demos:teacherFinding.consoleApplication;unknown
eu.europa.ec.digit.preservation:preservation-agent;unknown
com.apicatalog:titanium-rdf-api;unknown
androidx.credentials.registry:registry-provider;unknown
dev.zio:zio-schema-msg-pack_sjs1_2.13;unknown
edu.uiuc.ncsa.security:ncsa-security-all;unknown
dev.zio:zio-schema-msg-pack_sjs1_2.12;unknown
dev.zio:zio-schema-thrift_2.12;unknown
dev.zio:zio-schema-thrift_2.13;unknown
edu.byu.hbll.maven:library-archetype;unknown
digital.nedra.commons.starter:security-common;unknown
dk.grinn.keycloak:keycloak-migrate-core;unknown
digital.nedra.commons.starter:keycloak-session-starter;unknown
edu.emory.mathcs.util:emory-util;unknown
dev.zio:zio-schema-macros_2.13;unknown
ec.com.cognoware:sri-dto-1.1.0;unknown
edu.hm.hafner:pmd-java;unknown
drools:drools-examples;unknown
dk.grinn.keycloak:keycloak-migrate-model;unknown
dk.grinn.keycloak:keycloak-migrate-spi;unknown
directory.directory:apacheds-core;unknown
dk.jacobve.maven.archetypes:maven-archetype-flex;unknown
dk.apaq.crud:crud-jpa;unknown
dev.zio:zio-schema-json_native0.4_2.13;unknown
edu.washington.cs.knowitall.clearnlp:clear-role-models;unknown
dsh-vocabulary:dsh-vocabulary;unknown
dk.eobjects.commons:MetaModel;unknown
edu.amherst.acdc:acrepo-spearmint;unknown
digital.nedra.commons.starter:witsml-clt-starter;unknown
edu.washington.cs.types.checker:checker-maven-plugin;unknown
ec.com.cognoware:sri-dto-1.0.0;unknown
edu.washington.cs.types.checker:checker-annotated-jdk7;unknown
edu.washington.cs.types.checker:checker-quals-jdk5;unknown
edu.jhu.hlt:tutils;unknown
dev.teogor.xenoglot:xenoglot-core-js;unknown
dev.vicart:jappcheck-spring;unknown
dev.vml.es:acm.ui.frontend;unknown
dev.teogor.xenoglot:xenoglot-core-watchosarm32;unknown
dev.teogor.xenoglot:xenoglot-locale;unknown
dev.thomasglasser.tommylib:tommylib-common-1.20.5;unknown
dev.topping:toppingkotlin-android;unknown
dev.vality:swag-anapi-v2-server;unknown
dev.vality:swag-wallets-webhook-events-server;unknown
dev.teogor.xenoglot:xenoglot-atlas-extended-macosarm64;unknown
dev.teogor.xenoglot:xenoglot-atlas-linuxx64;unknown
dev.treset.mcdl:mcdl-fabric;unknown
dev.yavin:app;unknown
dev.rohenkohl:sorcery;unknown
dev.struchkov.openai:openai-simple-data-local;unknown
dev.sgme:git-maven-plugin;unknown
dev.opensavvy.ktmongo:bson;unknown
dev.opensavvy.spine:client-watchosarm64;unknown
dev.opensavvy.dokka.mkdocs:dokkatoo-mkdocs;unknown
dev.opensavvy.ktmongo:bson-multiplatform-mingwx64;unknown
dev.opensavvy.prepared:framework-linuxx64;unknown
dev.opensavvy.ktmongo:dsl-js;unknown
dev.opensavvy.prepared:compat-parameterize-watchossimulatorarm64;unknown
dev.openfunction:functions-framework-api;unknown
dev.opensavvy.spine:client-arrow-js;unknown
dev.opensavvy.prepared:suite-linuxx64;unknown
dev.opensavvy.spine:client-arrow-tvossimulatorarm64;unknown
dev.opensavvy.pedestal:logger-tvosx64;unknown
dev.opensavvy.prepared:compat-ktor-macosarm64;unknown
dev.mtctx.library:squishy-core;unknown
dev.opensavvy.prepared:runner-kotest-watchosarm32;unknown
dev.opensavvy.pedestal:logger-watchosarm64;unknown
dev.opensavvy.pedestal:progress-tvosx64;unknown
dev.opensavvy.kti:kotlin-test-initiative-linuxarm64;unknown
dev.mtctx.library:zappy-core;unknown
dev.opensavvy.spine:server-arrow-watchossimulatorarm64;unknown
dev.oxyeo:oxyeo-parent;unknown
dev.opensavvy.material3.utilities:colors-mingwx64;unknown
dev.opensavvy.material3.utilities:colors-watchosarm64;unknown
dev.opensavvy.spine:api-macosx64;unknown
dev.opensavvy.ktmongo:annotations-watchossimulatorarm64;unknown
dev.opensavvy.ktmongo:annotations-iossimulatorarm64;unknown
dev.opensavvy.pedestal:progress-coroutines-mingwx64;unknown
dev.opensavvy.material3.utilities:colors-js;unknown
dev.opensavvy.pedestal:enumset-jvm;unknown
dev.mtctx.library:squishy-paper;unknown
dev.opensavvy.material3.utilities:colors-wasm-js;unknown
dev.opensavvy.material3.tailwind:tailwindcss-js;unknown
dev.opensavvy.spine:api-tvosarm64;unknown
dev.opensavvy.spine:client-mingwx64;unknown
dev.mccue:tools-jlink;unknown
dev.klok.framework:klok-common;unknown
dev.mccue:color-awt;unknown
dev.mccue:jdk-httpserver-json;unknown
dev.mohterbaord:maven-parent;unknown
dev.mccue:microhttp-reflectivehandler;unknown
dev.maizy:gibberish;unknown
dev.kske:undo-redo;unknown
dev.mccue:module-info;unknown
dev.mccue:jlayer-parent;unknown
androidx.paging:paging-common-mingwx64;unknown
androidx.paging:paging-common-macosarm64;unknown
androidx.paging:paging-common-linuxx64;unknown
androidx.paging:paging-common-macosx64;unknown
androidx.paging:paging-common-linuxarm64;unknown
dev.karmakrafts.iridium:iridium;unknown
dev.khbd.interp4j:interp4j-maven-plugin;unknown
androidx.compose.runtime:runtime-annotation-macosarm64;unknown
androidx.compose.runtime:runtime-annotation-js;unknown
androidx.compose.runtime:runtime-annotation-macosx64;unknown
androidx.compose.runtime:runtime-annotation-wasm-js;unknown
dev.j-a.ide:lsp-dap-shared;unknown
dev.getelements.elements:rt-server-git-guice;unknown
dev.gradleplugins.documentation.javadoc-render:dev.gradleplugins.documentation.javadoc-render.gradle.plugin;unknown
dev.i-whammy:gauge-annotation-processor;unknown
dev.hipo:hello;unknown
dev.getelements.elements:mongo-dao;unknown
dev.getelements.elements:doc-serve-jetty;unknown
dev.enro:enro-masterdetail;unknown
dev.cel:compiler;unknown
dev.getelements.elements:rt-jersey;unknown
dev.foo4bar:testutils4antlr4;unknown
dev.entao.web:apk;unknown
dev.dominion.ecs:dominion-ecs-engine;unknown
dev.entao.app:hare;unknown
dev.flange:flange-example-cloud-hellouser-faas-app;unknown
dev.ein:spigotgradle;unknown
dev.enro:enro-core-desktop;unknown
dev.coderoutine.kotlinlibs:tabulate;unknown
de.sciss:soundprocesses-compiler_2.13;unknown
de.sciss:pdflitz_3.0.0-M2;unknown
de.sciss:soundprocesses-core_2.13;unknown
de.sciss:audiowidgets-swing_3.0.0-M2;unknown
de.retest:parent-pom;unknown
de.sciss:audiofile_3.0.0-RC3;unknown
de.sciss:audiowidgets-app_3.0.0-M2;unknown
de.sciss:numbers_3.0.0-RC2;unknown
de.sciss:sonogramoverview_3.0.0-M2;unknown
de.sciss:filecache-common_3.0.0-M2;unknown
de.sciss:desktop_3.0.0-M2;unknown
de.sciss:desktop-mac_3.0.0-M2;unknown
de.sciss:scalainterpreterpane_3.0.0-M2;unknown
de.tudarmstadt.ukp.dkpro.tc:dkpro-tc-core;unknown
de.sciss:fingertree_3;unknown
de.sciss:scalacollider-if_sjs1_2.13;unknown
de.shadowhunt.maven.plugins:sonarignore-maven-plugin;unknown
de.sciss:scalacollider-dot_3.0.0-RC1;unknown
